customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,Postcode,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,industry_rank,Cluster
1615,Evvie,Crack,F,75,1971-02-04,Null,Entertainment,Mass Customer,N,Yes,7,52,234,VIC,6.0,3183.0,0,75,1,1,7,52,2,3,6,3,3
838,Hayden,Heersema,M,27,1971-02-03,Financial Advisor,Financial Services,High Net Worth,N,No,15,52,322,QLD,3.0,4350.0,1,27,2,0,15,52,3,2,3,9,1
3127,Tucker,Lewsley,M,39,1971-01-31,Research Nurse,Health,Mass Customer,N,No,10,52,323,VIC,6.0,3048.0,1,39,1,0,10,52,3,3,6,7,2
3130,Krissy,Robard,F,53,1971-01-25,VP Product Management,Telecommunications,Mass Customer,N,No,17,52,423,QLD,4.0,4503.0,0,53,1,0,17,52,4,2,4,1,2
508,Abagail,Tordiffe,F,94,1971-01-18,Project Manager,Property,Mass Customer,N,Yes,11,52,133,NSW,9.0,2487.0,0,94,1,1,11,52,1,1,9,5,3
2023,Marco,Denziloe,M,15,1971-01-11,Associate Professor,Null,High Net Worth,N,No,10,52,444,NSW,7.0,2770.0,1,15,2,0,10,52,4,1,7,8,1
1518,Dallon,Greatreax,M,66,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,18,52,322,NSW,8.0,2207.0,1,66,3,0,18,52,3,1,8,5,3
2579,Celka,Demsey,F,35,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16,52,211,VIC,9.0,3184.0,0,35,1,0,16,52,2,3,9,10,2
502,Rica,Raveau,F,39,1970-12-24,Teacher,Manufacturing,Mass Customer,N,No,18,52,123,QLD,3.0,4702.0,0,39,1,0,18,52,1,2,3,10,2
894,Catie,Kibbey,F,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9,52,243,NSW,9.0,2165.0,0,13,2,1,9,52,2,1,9,9,1
270,Auberta,Roundtree,F,38,1970-12-10,Budget/Accounting Analyst III,Null,Mass Customer,N,Yes,17,52,444,VIC,10.0,3071.0,0,38,1,1,17,52,4,3,10,8,2
171,Halli,Davidoff,F,62,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,N,No,10,52,344,NSW,11.0,2099.0,0,62,1,0,10,52,3,1,11,10,2
2940,Wilek,Adolf,M,83,1970-11-12,Business Systems Development Analyst,Null,Affluent Customer,N,Yes,14,52,144,QLD,3.0,4114.0,1,83,3,1,14,52,1,2,3,8,3
555,Jarib,Senior,M,99,1970-11-08,Junior Executive,Property,Mass Customer,N,No,4,52,123,VIC,4.0,3564.0,1,99,1,0,4,52,1,3,4,5,3
1222,Barbey,Ville,F,83,1970-11-01,Account Executive,Property,Mass Customer,N,No,19,52,211,VIC,9.0,3930.0,0,83,1,0,19,52,2,3,9,5,3
693,Bambi,Hebblethwaite,F,46,1970-10-27,Null,Financial Services,Affluent Customer,N,Yes,19,52,423,QLD,4.0,4110.0,0,46,3,1,19,52,4,2,4,9,2
985,Aryn,O'Halloran,F,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,N,No,15,52,421,QLD,4.0,4500.0,0,29,2,0,15,52,4,2,4,6,1
2803,Ailsun,Hawlgarth,F,95,1970-09-30,Senior Editor,Retail,Mass Customer,N,Yes,11,52,332,VIC,6.0,3207.0,0,95,1,1,11,52,3,3,6,6,3
627,Shanta,Knill,F,24,1970-09-24,Null,Null,High Net Worth,N,No,10,52,224,QLD,5.0,4123.0,0,24,2,0,10,52,2,2,5,8,1
1307,Emlyn,Musgrave,F,73,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10,52,144,QLD,6.0,4123.0,0,73,2,1,10,52,1,2,6,7,3
1634,Jordana,Beach,F,20,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,N,No,12,52,321,NSW,11.0,2138.0,0,20,3,0,12,52,3,1,11,10,1
2711,Steven,Keetley,M,52,1970-08-31,Biostatistician II,Health,Affluent Customer,N,No,6,52,232,NSW,11.0,2095.0,1,52,3,0,6,52,2,1,11,7,2
1923,Immanuel,Farlamb,M,52,1970-08-23,Health Coach IV,Health,Mass Customer,N,No,9,52,423,VIC,9.0,3170.0,1,52,1,0,9,52,4,3,9,7,2
2846,Bryana,Lindell,F,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14,52,421,VIC,10.0,3156.0,0,66,1,0,14,52,4,3,10,5,3
2942,Garner,Arnolds,M,10,1970-07-15,Software Engineer III,Null,High Net Worth,N,No,10,52,443,NSW,5.0,2539.0,1,10,2,0,10,52,4,1,5,8,1
3317,Ric,Kondrachenko,M,35,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11,52,121,VIC,7.0,3137.0,1,35,1,1,11,52,1,3,7,9,2
1360,Maurice,Blas,M,41,1970-07-04,Design Engineer,Manufacturing,Mass Customer,N,Yes,15,52,112,VIC,5.0,3337.0,1,41,1,1,15,52,1,3,5,10,2
1346,Woody,Dowthwaite,M,9,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19,52,444,VIC,4.0,3620.0,1,9,1,0,19,52,4,3,4,1,1
2616,Andee,Ormrod,F,28,1970-06-11,Nurse,Null,High Net Worth,N,Yes,13,52,344,NSW,9.0,2162.0,0,28,2,1,13,52,3,1,9,8,1
562,Lindy,Fitzpayn,F,88,1970-06-06,Marketing Assistant,Null,Mass Customer,N,No,17,52,322,QLD,3.0,4680.0,0,88,1,0,17,52,3,2,3,8,3
1513,Wendel,Cator,M,13,1970-06-05,Quality Engineer,Null,Affluent Customer,N,Yes,16,52,132,NSW,10.0,2219.0,1,13,3,1,16,52,1,1,10,8,1
1178,Angelo,Byne,M,1,1970-05-26,Pharmacist,Health,Mass Customer,N,No,13,53,244,NSW,9.0,2118.0,1,1,1,0,13,53,2,1,9,7,1
3010,Tobye,Cock,F,16,1970-05-20,Null,Null,Affluent Customer,N,No,5,53,122,NSW,8.0,2767.0,0,16,3,0,5,53,1,1,8,8,1
2473,Davon,,M,50,1970-05-10,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13,53,122,VIC,6.0,3754.0,1,50,1,1,13,53,1,3,6,3,2
1406,Georges,Tilne,M,3,1970-05-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,17,53,332,VIC,6.0,3049.0,1,3,2,1,17,53,3,3,6,9,1
3158,Korey,Lansbury,M,27,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,N,Yes,12,53,432,QLD,9.0,4170.0,1,27,1,1,12,53,4,2,9,1,1
3451,Ruprecht,Loreit,M,88,1970-05-01,Sales Associate,Null,High Net Worth,N,No,10,53,444,NSW,5.0,2340.0,1,88,2,0,10,53,4,1,5,8,3
2007,Gail,Scarrisbrick,M,8,1970-04-13,Programmer I,Manufacturing,Mass Customer,N,Yes,15,53,324,NSW,8.0,2537.0,1,8,1,1,15,53,3,1,8,10,1
289,Modestia,Lithgow,F,43,1970-04-12,Clinical Specialist,Health,High Net Worth,N,No,10,53,244,NSW,9.0,2023.0,0,43,2,0,10,53,2,1,9,7,2
2418,Elspeth,Brazil,F,82,1970-04-05,Software Engineer III,Property,Mass Customer,N,Yes,13,53,444,VIC,5.0,3024.0,0,82,1,1,13,53,4,3,5,5,3
391,Duffie,Woodier,M,80,1970-03-25,Null,Argiculture,Mass Customer,N,No,16,53,221,NSW,2.0,2642.0,1,80,1,0,16,53,2,1,2,2,3
2896,Chryste,Deaville,F,5,1970-03-25,Financial Advisor,Financial Services,Mass Customer,N,Yes,12,53,111,VIC,4.0,3082.0,0,5,1,1,12,53,1,3,4,9,1
2106,Antons,Ley,M,91,1970-03-19,Project Manager,Financial Services,High Net Worth,N,Yes,13,53,423,NSW,10.0,2120.0,1,91,2,1,13,53,4,1,10,9,3
864,Regen,Nares,M,6,1970-03-06,Null,Retail,High Net Worth,N,Yes,4,53,234,QLD,8.0,4122.0,1,6,2,1,4,53,2,2,8,6,1
710,Benton,Oakly,M,76,1970-03-01,Sales Representative,Retail,High Net Worth,N,Yes,13,53,344,NSW,8.0,2753.0,1,76,2,1,13,53,3,1,8,6,3
1305,Averil,Gentiry,M,97,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,6,53,122,QLD,4.0,4124.0,1,97,2,1,6,53,1,2,4,9,3
1314,De,Eilhart,F,25,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6,53,333,NSW,8.0,2452.0,0,25,1,1,6,53,3,1,8,7,1
3230,Calida,Clardge,F,31,1970-02-14,Executive Secretary,Financial Services,Mass Customer,N,No,12,53,223,VIC,5.0,3029.0,0,31,1,0,12,53,2,3,5,9,2
2171,Laryssa,Maes,F,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10,53,331,NSW,9.0,2138.0,0,21,2,0,10,53,3,1,9,7,1
2310,Jed,Humpherston,M,12,1970-02-10,Executive Secretary,Null,High Net Worth,N,Yes,11,53,444,NSW,12.0,2021.0,1,12,2,1,11,53,4,1,12,8,1
60,Nadiya,Champerlen,F,18,1970-02-04,Null,Manufacturing,Mass Customer,N,No,10,53,111,NSW,10.0,2026.0,0,18,1,0,10,53,1,1,10,10,1
1115,Merola,Stutard,F,33,1970-01-18,Account Coordinator,Null,High Net Worth,N,Yes,17,53,444,NSW,10.0,2153.0,0,33,2,1,17,53,4,1,10,8,2
1490,Lusa,Hargerie,F,36,1970-01-03,Cost Accountant,Financial Services,Mass Customer,N,Yes,6,53,222,NSW,6.0,2320.0,0,36,1,1,6,53,2,1,6,9,2
1237,Junia,Humerstone,F,6,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16,53,344,VIC,4.0,3677.0,0,6,2,0,16,53,3,3,4,7,1
2066,Skipp,McLarens,M,91,1969-12-21,Food Chemist,Health,High Net Worth,N,Yes,12,53,122,NSW,9.0,2570.0,1,91,2,1,12,53,1,1,9,7,3
2098,Ame,Tossell,F,82,1969-12-13,Dental Hygienist,Health,High Net Worth,N,No,16,53,432,QLD,2.0,4740.0,0,82,2,0,16,53,4,2,2,7,3
1192,Hollyanne,McCarter,F,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16,53,221,NSW,9.0,2168.0,0,31,1,0,16,53,2,1,9,10,2
3113,Wenonah,Lethabridge,F,52,1969-12-06,Teacher,Property,Mass Customer,N,Yes,18,53,143,NSW,7.0,2194.0,0,52,1,1,18,53,1,1,7,5,2
731,Lorenza,Cawthorne,F,57,1969-12-04,Null,Null,Mass Customer,N,No,6,53,333,NSW,9.0,2145.0,0,57,1,0,6,53,3,1,9,8,2
1644,Gaby,Harriot,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,N,No,10,53,344,NSW,9.0,2043.0,1,57,1,0,10,53,3,1,9,7,2
1096,Jakie,Mungham,M,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,N,No,14,53,222,NSW,9.0,2153.0,1,33,2,0,14,53,2,1,9,7,2
1036,Randene,Ingle,F,6,1969-11-28,Paralegal,Financial Services,Mass Customer,N,Yes,12,53,123,NSW,12.0,2041.0,0,6,1,1,12,53,1,1,12,9,1
1796,Cayla,Marcus,F,79,1969-11-28,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8,53,111,NSW,9.0,2072.0,0,79,2,1,8,53,1,1,9,10,3
1884,Aurore,Buckmaster,F,19,1969-11-25,Null,Manufacturing,Mass Customer,N,Yes,17,53,343,NSW,12.0,2096.0,0,19,1,1,17,53,3,1,12,10,1
2957,Hurlee,Helleckas,M,66,1969-11-21,Social Worker,Health,Affluent Customer,N,No,11,53,112,NSW,8.0,2259.0,1,66,3,0,11,53,1,1,8,7,3
1537,Andres,Beranek,M,23,1969-11-17,Librarian,Entertainment,Mass Customer,N,No,10,53,344,NSW,8.0,2148.0,1,23,1,0,10,53,3,1,8,3,1
1922,Ailene,Tomkies,F,7,1969-11-11,Speech Pathologist,Null,High Net Worth,N,Yes,5,53,111,VIC,7.0,3056.0,0,7,2,1,5,53,1,3,7,8,1
3489,Margo,Fletcher,F,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9,53,132,NSW,11.0,2099.0,0,90,1,1,9,53,1,1,11,2,3
167,Nathalie,Tideswell,F,95,1969-10-27,Null,Health,High Net Worth,N,Yes,17,53,444,QLD,6.0,4352.0,0,95,2,1,17,53,4,2,6,7,3
2088,Ernie,Wankel,M,2,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14,53,443,QLD,7.0,4551.0,1,2,1,1,14,53,4,2,7,9,1
2771,Jamie,Gildersleeve,F,6,1969-10-05,Recruiting Manager,Retail,Affluent Customer,N,Yes,10,53,224,NSW,4.0,2830.0,0,6,3,1,10,53,2,1,4,6,1
1700,Rana,Streets,F,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14,53,241,QLD,6.0,4352.0,0,28,2,1,14,53,2,2,6,10,1
849,Sylvan,Capper,M,72,1969-09-15,Librarian,Entertainment,Mass Customer,N,No,10,53,334,QLD,7.0,4701.0,1,72,1,0,10,53,3,2,7,3,3
2040,Gal,Scardafield,M,25,1969-09-05,VP Sales,Retail,Affluent Customer,N,Yes,12,53,111,QLD,9.0,4213.0,1,25,3,1,12,53,1,2,9,6,1
3199,Florry,Neasam,F,98,1969-08-31,Product Engineer,Null,Mass Customer,N,Yes,15,53,444,QLD,7.0,4208.0,0,98,1,1,15,53,4,2,7,8,3
2565,Joannes,Harbron,F,62,1969-08-17,Junior Executive,Health,Affluent Customer,N,Yes,9,53,344,NSW,11.0,2007.0,0,62,3,1,9,53,3,1,11,7,2
234,Mead,Alpes,F,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,N,No,12,53,444,NSW,10.0,2036.0,0,71,2,0,12,53,4,1,10,6,3
2809,Jenilee,Lonsbrough,F,44,1969-08-11,Statistician IV,Retail,Mass Customer,N,No,10,53,211,VIC,12.0,3065.0,0,44,1,0,10,53,2,3,12,6,2
948,Yardley,Argo,M,19,1969-08-09,Recruiting Manager,Null,Affluent Customer,N,No,10,53,111,NSW,6.0,2443.0,1,19,3,0,10,53,1,1,6,8,1
2916,Lauren,Adolfson,M,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9,53,342,QLD,8.0,4220.0,1,23,3,1,9,53,3,2,8,10,1
1485,Meredeth,Luck,M,50,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6,53,411,NSW,8.0,2282.0,1,50,1,1,6,53,4,1,8,7,2
2240,Niall,Hallifax,M,4,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16,53,344,VIC,7.0,3043.0,1,4,2,1,16,53,3,3,7,10,1
1856,Toni,Harbidge,F,57,1969-07-20,Associate Professor,Retail,Mass Customer,N,No,4,53,111,NSW,10.0,2010.0,0,57,1,0,4,53,1,1,10,6,2
2885,Minnie,Rolley,F,70,1969-07-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4,53,144,NSW,8.0,2761.0,0,70,1,1,4,53,1,1,8,9,3
1596,Vinnie,Sails,M,2,1969-07-01,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,53,123,NSW,12.0,2086.0,1,2,2,1,8,53,1,1,12,9,1
2237,Julia,Walden,F,83,1969-06-26,Null,Null,Mass Customer,N,Yes,9,53,342,NSW,7.0,2287.0,0,83,1,1,9,53,3,1,7,8,3
69,Heidi,Milner,F,16,1969-06-22,Web Developer II,Null,Mass Customer,N,No,6,53,334,VIC,7.0,3183.0,0,16,1,0,6,53,3,3,7,8,1
2559,Fulvia,Bernini,F,7,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,8,53,442,NSW,2.0,2650.0,0,7,2,0,8,53,4,1,2,3,1
74,Pansy,Kiddie,F,94,1969-06-19,Null,Null,Mass Customer,N,Yes,6,53,311,QLD,8.0,4133.0,0,94,1,1,6,53,3,2,8,8,3
3454,Akim,Mathes,M,15,1969-06-09,Web Designer III,Null,Mass Customer,N,No,18,53,121,QLD,9.0,4151.0,1,15,1,0,18,53,1,2,9,8,1
2087,Yehudi,Sandon,M,76,1969-06-08,Administrative Officer,IT,Mass Customer,N,Yes,15,53,221,VIC,7.0,3024.0,1,76,1,1,15,53,2,3,7,4,3
2076,Beatriz,Tweddle,F,73,1969-06-03,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5,53,344,VIC,9.0,3172.0,0,73,1,1,5,53,3,3,9,10,3
1759,Quillan,Shortland,M,52,1969-06-02,Biostatistician IV,Financial Services,High Net Worth,N,No,15,53,332,NSW,12.0,2030.0,1,52,2,0,15,53,3,1,12,9,2
2524,Rustie,Kingsland,M,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,N,Yes,8,53,132,NSW,10.0,2190.0,1,84,1,1,8,53,1,1,10,6,3
3048,Kenon,Messruther,M,38,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,N,No,16,54,444,VIC,1.0,3677.0,1,38,1,0,16,54,4,3,1,10,2
581,Brenna,Dacks,F,32,1969-05-22,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16,54,222,NSW,9.0,2291.0,0,32,1,1,16,54,2,1,9,9,2
2966,Fredi,Aldhous,F,81,1969-05-22,Dental Hygienist,Health,Mass Customer,N,Yes,5,54,322,NSW,9.0,2010.0,0,81,1,1,5,54,3,1,9,7,3
2096,Torrie,Smartman,F,74,1969-05-21,Programmer III,Telecommunications,High Net Worth,N,Yes,12,54,124,NSW,8.0,2575.0,0,74,2,1,12,54,1,1,8,1,3
318,Libbie,Castelin,F,21,1969-05-19,Programmer III,Retail,Affluent Customer,N,Yes,18,54,443,NSW,2.0,2365.0,0,21,3,1,18,54,4,1,2,6,1
2064,Reynard,Jaffrey,M,99,1969-05-19,VP Marketing,Health,Mass Customer,N,Yes,18,54,123,QLD,3.0,4701.0,1,99,1,1,18,54,1,2,3,7,3
2532,Milli,Hubbert,F,27,1969-05-01,Null,Manufacturing,Mass Customer,N,No,11,54,111,NSW,11.0,2153.0,0,27,1,0,11,54,1,1,11,10,1
2612,Bran,Sauven,M,33,1969-04-30,Statistician I,Retail,Affluent Customer,N,No,18,54,111,NSW,9.0,2450.0,1,33,3,0,18,54,1,1,9,6,2
458,Osborn,Pentony,M,57,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18,54,321,VIC,8.0,3121.0,1,57,3,1,18,54,3,3,8,10,2
1057,Laryssa,Durdle,F,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5,54,223,NSW,12.0,2065.0,0,73,1,0,5,54,2,1,12,7,3
2497,Gustav,Aaronsohn,M,33,1969-04-05,Administrative Assistant IV,Property,Affluent Customer,N,No,12,54,223,QLD,9.0,4171.0,1,33,3,0,12,54,2,2,9,5,2
1697,Eddi,Mansbridge,F,44,1969-03-29,Occupational Therapist,Health,Mass Customer,N,Yes,12,54,323,NSW,11.0,2087.0,0,44,1,1,12,54,3,1,11,7,2
304,Paddy,Mumbray,M,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,54,242,NSW,11.0,2035.0,1,36,1,1,15,54,2,1,11,10,2
1995,Mabel,Sallter,F,6,1969-03-26,Automation Specialist II,Null,Mass Customer,N,Yes,11,54,132,QLD,9.0,4109.0,0,6,1,1,11,54,1,2,9,8,1
1751,Sara-ann,Haddick,F,49,1969-03-23,Null,Health,Mass Customer,N,No,4,54,421,NSW,11.0,2131.0,0,49,1,0,4,54,4,1,11,7,2
1794,Caro,McKirton,F,53,1969-03-10,Administrative Officer,Property,Mass Customer,N,No,8,54,421,QLD,5.0,4878.0,0,53,1,0,8,54,4,2,5,5,2
1235,Sharon,Cranage,F,24,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,9,54,213,NSW,2.0,2852.0,0,24,1,0,9,54,2,1,2,7,1
3074,Tracie,Grishaev,M,31,1969-02-18,VP Quality Control,Health,Mass Customer,N,Yes,12,54,444,NSW,9.0,2250.0,1,31,1,1,12,54,4,1,9,7,2
688,Baron,Bullus,M,90,1969-02-15,Junior Executive,Health,High Net Worth,N,No,9,54,223,VIC,8.0,3155.0,1,90,2,0,9,54,2,3,8,7,3
1637,Timothee,Mervyn,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,N,No,6,54,143,NSW,9.0,2170.0,1,78,2,0,6,54,1,1,9,10,3
2721,Alf,Farnie,M,3,1969-02-03,Null,Manufacturing,Mass Customer,N,Yes,17,54,111,NSW,10.0,2620.0,1,3,1,1,17,54,1,1,10,10,1
2526,Izaak,Dopson,M,89,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8,54,232,NSW,9.0,2138.0,1,89,1,0,8,54,2,1,9,10,3
3390,Fayth,Baudins,F,20,1969-01-27,Null,Null,High Net Worth,N,No,7,54,323,VIC,8.0,3196.0,0,20,2,0,7,54,3,3,8,8,1
357,Betta,Shrimpton,F,21,1969-01-25,Director of Sales,Null,Affluent Customer,N,No,18,54,444,VIC,9.0,3199.0,0,21,3,0,18,54,4,3,9,8,1
398,Randee,Douberday,F,20,1969-01-18,Null,Retail,Affluent Customer,N,No,11,54,441,VIC,12.0,3191.0,0,20,3,0,11,54,4,3,12,6,1
2633,Shayla,Colnett,F,47,1969-01-18,Null,Property,Mass Customer,N,Yes,12,54,443,NSW,1.0,2871.0,0,47,1,1,12,54,4,1,1,5,2
2756,Cymbre,Sloey,F,11,1969-01-17,Null,Entertainment,Mass Customer,N,No,8,54,221,VIC,9.0,3088.0,0,11,1,0,8,54,2,3,9,3,1
897,Pris,Fance,F,25,1969-01-11,Account Executive,Manufacturing,Mass Customer,N,No,11,54,144,NSW,10.0,2153.0,0,25,1,0,11,54,1,1,10,10,1
3005,Rafaellle,Tantrum,M,36,1969-01-05,Human Resources Manager,Property,Affluent Customer,N,Yes,8,54,112,NSW,10.0,2216.0,1,36,3,1,8,54,1,1,10,5,2
694,Lilith,Lanning,F,66,1968-12-28,Media Manager III,Health,Mass Customer,N,No,13,54,422,NSW,8.0,2017.0,0,66,1,0,13,54,4,1,8,7,3
1101,Haily,McWilliams,F,76,1968-12-22,Senior Editor,Null,Mass Customer,N,No,15,54,124,NSW,11.0,2075.0,0,76,1,0,15,54,1,1,11,8,3
2152,Junina,Labone,F,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19,54,444,VIC,10.0,3071.0,0,40,1,1,19,54,4,3,10,10,2
1212,Cindy,Freeborn,F,28,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13,54,212,NSW,9.0,2620.0,0,28,3,0,13,54,2,1,9,5,1
596,Sue,Chapelhow,F,9,1968-10-20,Recruiter,Property,Affluent Customer,N,No,13,54,113,QLD,2.0,4340.0,0,9,3,0,13,54,1,2,2,5,1
622,Arri,Lamden,M,18,1968-10-18,Null,Financial Services,Mass Customer,N,No,17,54,111,QLD,3.0,4341.0,1,18,1,0,17,54,1,2,3,9,1
960,Lannie,Crumley,M,1,1968-10-10,GIS Technical Architect,Health,Mass Customer,N,Yes,12,54,223,VIC,8.0,3030.0,1,1,1,1,12,54,2,3,8,7,1
1184,Auberta,Teodori,F,89,1968-10-07,Social Worker,Health,Mass Customer,N,No,13,54,434,NSW,9.0,2017.0,0,89,1,0,13,54,4,1,9,7,3
876,Neil,Jencey,M,44,1968-10-06,Physical Therapy Assistant,IT,High Net Worth,N,No,19,54,411,NSW,10.0,2196.0,1,44,2,0,19,54,4,1,10,4,2
79,Tybi,Silliman,F,76,1968-10-02,Account Executive,Manufacturing,Mass Customer,N,No,18,54,332,NSW,10.0,2073.0,0,76,1,0,18,54,3,1,10,10,3
791,Tootsie,Hurt,F,3,1968-09-29,Professor,Manufacturing,Mass Customer,N,Yes,14,54,133,VIC,10.0,3008.0,0,3,1,1,14,54,1,3,10,10,1
1857,Purcell,Chinnery,M,57,1968-09-20,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5,54,123,VIC,10.0,3166.0,1,57,3,1,5,54,1,3,10,10,2
3192,Illa,Klemenz,F,37,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16,54,122,VIC,2.0,3995.0,0,37,2,1,16,54,1,3,2,9,2
715,Royal,Shinn,M,50,1968-09-07,Junior Executive,Null,Mass Customer,N,No,6,54,112,NSW,9.0,2176.0,1,50,1,0,6,54,1,1,9,8,2
1190,Sib,Gilby,F,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10,54,432,NSW,2.0,2830.0,0,67,3,1,10,54,4,1,2,9,3
2430,Humbert,Dikles,M,38,1968-09-06,Quality Engineer,Null,Mass Customer,N,No,5,54,122,NSW,10.0,2040.0,1,38,1,0,5,54,1,1,10,8,2
96,Heath,Olford,M,33,1968-08-31,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15,54,221,NSW,11.0,2125.0,1,33,1,0,15,54,2,1,11,10,2
1325,Ty,Belliard,M,67,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14,54,211,QLD,4.0,4019.0,1,67,2,1,14,54,2,2,4,2,3
1217,Dulcinea,Janssen,F,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16,54,443,NSW,4.0,2580.0,0,67,2,0,16,54,4,1,4,10,3
2042,Bendix,Cooke,M,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,No,17,54,412,VIC,4.0,3352.0,1,65,1,0,17,54,4,3,4,7,2
2842,Olimpia,Traynor,F,80,1968-08-12,Null,Health,Mass Customer,N,No,6,54,311,NSW,12.0,2068.0,0,80,1,0,6,54,3,1,12,7,3
2788,Melantha,Pickburn,F,45,1968-08-06,Social Worker,Health,Affluent Customer,N,No,4,54,244,VIC,10.0,3150.0,0,45,3,0,4,54,2,3,10,7,2
963,Valery,Haresign,F,56,1968-07-28,Budget/Accounting Analyst I,Null,High Net Worth,N,Yes,16,54,244,NSW,10.0,2196.0,0,56,2,1,16,54,2,1,10,8,2
3013,Lorain,Eddisforth,F,94,1968-07-28,Office Assistant III,Property,High Net Worth,N,No,6,54,443,QLD,7.0,4115.0,0,94,2,0,6,54,4,2,7,5,3
3039,Coralie,Guitonneau,F,52,1968-07-28,Null,Financial Services,Affluent Customer,N,No,18,54,244,NSW,8.0,2763.0,0,52,3,0,18,54,2,1,8,9,2
2428,Pauly,Keightley,M,74,1968-07-26,Help Desk Operator,Null,Mass Customer,N,Yes,9,54,444,VIC,7.0,3240.0,1,74,1,1,9,54,4,3,7,8,3
730,Robb,Poll,M,42,1968-07-25,Web Designer IV,Null,Mass Customer,N,No,14,54,443,VIC,10.0,3183.0,1,42,1,0,14,54,4,3,10,8,2
327,Cris,Richfield,F,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12,54,423,QLD,8.0,4214.0,0,10,1,0,12,54,4,2,8,7,1
912,Vince,Dalmon,M,37,1968-07-19,Sales Representative,Retail,Mass Customer,N,Yes,19,54,343,NSW,10.0,2211.0,1,37,1,1,19,54,3,1,10,6,2
1147,Tate,Studholme,M,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,N,Yes,9,54,133,NSW,9.0,2768.0,1,71,2,1,9,54,1,1,9,3,3
1281,Leighton,Zisneros,M,29,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16,54,111,QLD,8.0,4213.0,1,29,3,1,16,54,1,2,8,10,2
29,Mona,Sancraft,F,62,1968-06-22,Safety Technician III,Manufacturing,Mass Customer,N,No,19,54,344,QLD,7.0,4116.0,0,62,1,0,19,54,3,2,7,10,2
